,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
2025-11-03,938.75,953.4000244140625,937.5,949.7000122070312,11744735,411.3295333977877,412.9946188955417,404.816016646247,405.45269775390625,7635440
2025-11-04,951.0,959.2999877929688,941.5,957.5999755859375,19154518,405.50163308974254,405.99136936159005,399.96761919609156,400.5063171386719,10085404
2025-11-06,969.6500244140625,971.4000244140625,955.2999877929688,960.75,23088096,401.58375221673697,404.8159997293463,398.20455990626584,399.13507080078125,10095563
2025-11-07,958.75,964.8499755859375,944.0,955.8499755859375,13371323,397.71483508178255,400.70224442999825,394.82540886238485,395.7558898925781,8411611
2025-11-10,956.0,963.2000122070312,949.0999755859375,951.1500244140625,7343249,395.75588876851964,398.7432981082502,395.3641057100178,397.22509765625,6650003
2025-11-11,953.5999755859375,954.9500122070312,945.0499877929688,953.2999877929688,8648917,397.6658554399186,399.673762211673,396.2945998476621,398.4984130859375,12005318
2025-11-12,957.7000122070312,961.5499877929688,951.4000244140625,957.1500244140625,7043323,399.624797249309,399.7227504817627,397.22507756427666,398.64532470703125,7987236
2025-11-13,954.25,963.9500122070312,952.4500122070312,954.0,8894441,398.64534219930255,399.1350784919307,396.1966607361619,397.3720397949219,6617185
2025-11-14,952.9500122070312,969.0499877929688,952.0,967.8499755859375,11032927,396.3925660411311,400.3594180432725,391.8869861840081,399.771728515625,64020258
2025-11-17,971.0,976.0,968.5,973.3499755859375,7415026,401.3388824449565,403.542695710365,397.6658603359422,398.7432861328125,7855399
2025-11-18,975.5999755859375,976.7000122070312,968.8499755859375,972.4500122070312,6594686,399.8696796229581,401.3878501610938,396.2456191310374,397.5189514160156,7661681
2025-11-19,972.4500122070312,984.4500122070312,968.7999877929688,982.75,8291226,396.5394760749311,397.2250889394812,394.5315393710832,395.2661437988281,7882450
2025-11-20,986.0,986.5999755859375,979.3499755859375,981.5499877929688,6440857,395.2661449461201,398.64533728000737,394.97231513062155,397.1271667480469,6693410
2025-11-21,979.7000122070312,980.5999755859375,971.0499877929688,972.5999755859375,5377241,396.68640238950724,400.1145564842314,396.39257256641207,399.4779052734375,5808131
2025-11-24,975.5499877929688,977.7000122070312,968.0499877929688,970.5999755859375,9901946,400.01659174313806,400.4083747930425,394.580530934278,395.2661437988281,11037491
2025-11-25,975.5499877929688,988.9500122070312,971.3499755859375,983.5999755859375,9140201,395.26615093538965,396.1966618504526,391.8869884414304,392.5726013183594,8199785
2025-11-26,986.5999755859375,999.0,982.1500244140625,983.9000244140625,13943490,392.7685066776832,395.6579627605675,392.71954500487413,394.04180908203125,11443953
2025-11-27,986.7000122070312,988.5499877929688,968.9000244140625,972.8499755859375,11909168,395.21719681053185,397.61691665344256,393.8459411393536,396.0007629394531,8679529
2025-11-28,976.7999877929688,983.0,973.0499877929688,979.0,8117842,396.0007438980914,396.68638664627787,394.23770524722676,395.9517822265625,6883500
2025-12-01,985.4500122070312,991.2000122070312,969.8499755859375,973.0999755859375,8808306,394.5315350586607,397.17612292608806,390.025985197311,395.9517822265625,13442658
2025-12-02,976.0,980.4500122070312,964.9000244140625,967.2999877929688,13444314,395.95179101910213,397.1761317458155,392.27876883896204,392.71954345703125,8093808
2025-12-03,970.4500122070312,972.5499877929688,947.5499877929688,951.0499877929688,14051968,393.45415715794644,393.94389346016385,390.66265425708065,392.2787780761719,10772192
2025-12-04,951.0499877929688,952.5499877929688,944.4500122070312,948.0999755859375,13622724,391.8869716290837,395.26613397807347,390.85850752111554,394.7763977050781,8057989
2025-12-05,948.8499755859375,973.2999877929688,946.7000122070312,971.5,17347847,394.7763988983853,397.0292036956514,393.7479646784384,396.6374206542969,4419747
2025-12-08,970.8499755859375,972.5,951.7000122070312,956.4000244140625,15386438,396.6374353457986,396.93126516491554,392.32773205787674,394.04180908203125,6056866
2025-12-09,954.7999877929688,964.0,950.4500122070312,959.3499755859375,9580294,393.7479852919042,396.19666679247575,391.78904009144696,392.8174743652344,9426717
2025-12-10,960.0999755859375,963.9500122070312,955.25,959.75,6989178,392.86645232636994,396.09869983875063,392.7684990915125,394.8743591308594,6969146
2025-12-11,962.0999755859375,966.5,958.4500122070312,963.25,5979035,394.8743542225189,395.70691187176226,392.86644744298803,394.6294860839844,6980147
2025-12-12,966.0,967.0,958.0,963.1500244140625,5681930,394.62950473294,395.7069305716336,391.6421252580969,391.8869934082031,12407516
2025-12-15,957.25,968.8499755859375,957.25,967.25,4416952,391.8869873292014,395.07027323120263,391.29929779983655,394.04180908203125,7756564
2025-12-16,966.0499877929688,969.0,958.0499877929688,961.1500244140625,4764786,393.16027238279855,397.4209839187486,392.81745101487064,393.4541320800781,12347384
2025-12-17,965.5499877929688,978.5,964.2999877929688,975.8499755859375,8013382,392.76851874327417,394.8254172136723,390.9075267523928,391.5931396484375,8087490
2025-12-18,977.9000244140625,981.4500122070312,973.5,977.5499877929688,4926879,391.7890335950218,393.69901709025,391.6421186856499,392.1808166503906,7227668
2025-12-19,979.9500122070312,982.0,977.0499877929688,980.2999877929688,5376584,392.0339082415041,394.38463650382647,392.0339082415041,392.8174743652344,10654835
2025-12-22,981.0999755859375,983.0,972.5499877929688,974.2999877929688,5959037,393.35619843948285,395.3641052941498,392.96441538139317,394.4336242675781,6847871
2025-12-23,976.2999877929688,977.5499877929688,970.7000122070312,971.9000244140625,5123287,394.2377112153877,400.50632971362984,393.5520684568217,398.9881591796875,10081997
2025-12-24,973.2000122070312,977.2999877929688,967.5,968.9500122070312,4105643,399.5758645628573,401.09403515706003,397.323059617528,398.2535705566406,5777430
2025-12-26,968.9500122070312,971.0,964.75,966.2999877929688,3286321,398.1556179415121,398.7922691629462,395.5600214903535,395.8538513183594,3152453
2025-12-29,966.9000244140625,968.9000244140625,961.4500122070312,965.0499877929688,5267233,395.80487169747335,396.4904845621106,393.2092753640043,394.3356628417969,6647710
2025-12-30,963.0,976.2000122070312,959.5,973.4500122070312,15030644,394.7274371230106,395.1682117263742,392.0828492850893,392.376708984375,12340527
2025-12-31,975.25,985.6500244140625,973.5,982.2000122070312,5807630,392.8664555965065,395.462051940615,392.62158745289,394.7274475097656,9945109
2026-01-01,983.2000122070312,987.6500244140625,980.3499755859375,984.75,4328348,394.4336191525785,394.4336191525785,355.2547160290497,356.381103515625,282626710
2026-01-02,984.5,1009.5,983.9500122070312,998.9500122070312,7357435,352.6101130575833,352.6101130575833,338.1628931475851,342.8643493652344,118790358
2026-01-05,1000.0,1015.5,1000.0,1005.5499877929688,11259060,343.0113122216596,346.68433442609853,338.9464770691755,342.5215759277344,48358124
2026-01-06,1007.9500122070312,1024.0,1004.9500122070312,1018.9000244140625,9575742,343.06028462397126,343.50105925874186,330.816876892923,335.42041015625,72582738
2026-01-07,1022.7000122070312,1022.7000122070312,1004.0,1007.1500244140625,7896720,335.9591026893029,337.4772732668689,332.33504210325714,334.2450256347656,29440734
2026-01-08,1006.5999755859375,1011.5999755859375,995.8499755859375,998.0,6854268,334.48988067886347,338.06494956001615,332.09016094008854,333.9021911621094,36706319
2026-01-09,996.0,1008.0,994.0,1000.5,7809460,333.9022093273418,334.0001625673181,329.20075271979715,330.22918701171875,35193201
2026-01-12,1008.0,1017.25,996.0,1015.1500244140625,7617922,331.306606816801,332.5309475663088,328.9068869913131,331.4535217285156,16156143
2026-01-13,1022.7999877929688,1029.5,1016.0,1028.449951171875,11016895,332.0412186059658,332.5309549165941,326.8500256697591,327.8294982910156,24922339
2026-01-14,1030.0,1030.4000244140625,1020.5,1028.3499755859375,7370514,329.1027892200336,329.1027892200336,326.6051460797269,327.8784484863281,14913422
2026-01-15,1028.3499755859375,1028.3499755859375,1028.3499755859375,1028.3499755859375,0,327.8784484863281,327.8784484863281,327.8784484863281,327.8784484863281,0
2026-01-16,1032.0,1047.449951171875,1028.4000244140625,1042.300048828125,11051580,330.5719932075216,330.5719932075216,321.805701727492,322.4423828125,30526898
2026-01-19,1035.0,1043.5999755859375,1034.0,1038.4000244140625,5460164,323.22593594715954,327.7804772481891,320.58134815114005,326.3602600097656,15507440
2026-01-20,1039.75,1052.0,1033.050048828125,1036.4000244140625,8905718,327.1928108616433,327.6335854891576,318.81833206792464,319.6018981933594,18771011
2026-01-21,1032.0,1040.5999755859375,1022.0,1028.6500244140625,7408949,319.3080504008492,322.54029785029536,317.6919266761261,318.0837097167969,14177965
2026-01-22,1035.0,1055.5,1034.050048828125,1048.3499755859375,12001641,319.4060118581559,321.9526465247838,314.4596574325432,318.1816711425781,18622852
2026-01-23,1051.9000244140625,1053.0,1025.5999755859375,1029.5,10917698,318.86727355776696,319.69983119529894,316.0758007306446,316.76141357421875,11950089
2026-01-27,1034.0999755859375,1055.0,1030.25,1053.1500244140625,14420630,316.95731824004827,318.034744006556,311.32535116493864,312.1089172363281,47847784
2026-01-28,1059.4000244140625,1065.5999755859375,1044.1500244140625,1063.5,12171257,313.38226801086364,317.0552902337236,312.7945784769798,314.5576171875,28400238
2026-01-29,1063.0,1075.0,1060.300048828125,1066.199951171875,14800724,315.97785732428986,315.97785732428986,311.52123919238704,312.0599670410156,17719420
2026-01-30,1064.0,1082.5,1060.4000244140625,1077.1500244140625,9480769,312.25583980702623,318.4754965339916,309.95410320661756,315.5370788574219,41975824
2026-02-02,1019.9000244140625,1031.300048828125,990.0,1028.699951171875,14434549,303.09778990932085,308.92563359629287,295.8007075190383,308.2400207519531,35227572
2026-02-03,1087.0,1089.800048828125,1040.300048828125,1064.199951171875,16129381,314.60661217674976,318.08372796245794,305.2036692056378,310.1499938964844,33168353
2026-02-04,1064.199951171875,1073.9000244140625,1056.300048828125,1068.199951171875,7312276,312.5,314.95001220703125,311.3500061035156,313.8500061035156,11196759
2026-02-05,1068.199951171875,1081.0,1067.5,1073.5,9551567,313.95001220703125,315.3500061035156,309.29998779296875,310.20001220703125,15816704
2026-02-06,1070.0,1073.5999755859375,1051.0,1066.4000244140625,7041557,310.0,327.70001220703125,308.29998779296875,325.79998779296875,68057745
