,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2024-07-24,793.3513220807449,799.6906218755655,783.4353677463822,791.3286743164062,61728206,1205.2444794873966,1213.7550053424823,1182.6646411572679,1203.2767333984375,20122521,847.1888058977289,850.9139934414429,830.5234396667329,835.2289428710938,19624845
2024-07-25,785.8773432331659,801.6639565310072,785.8773432331659,797.5199584960938,25535732,1186.0589540798987,1198.6033353860112,1171.3992217096722,1178.58154296875,14154461,830.8175358859385,834.0035618347636,824.6415590903446,831.7978515625,9522375
2024-07-26,791.7972838101718,800.0605887969758,787.5792741911353,798.2846069335938,43810540,1170.808877642708,1200.3250678353813,1166.824143926023,1187.7314453125,19309265,828.0236595382181,847.2378228513442,827.386430415429,845.4732666015625,12081506
2024-07-29,796.7306475152811,805.0432741154053,788.4920327099303,791.822021484375,51001148,1195.5532610278044,1222.708130922957,1184.7306583803272,1193.1427001953125,28458261,849.0023752250042,871.5986394833856,846.208499495082,854.443115234375,26582781
2024-07-30,790.3172853310259,806.4738965011826,788.8372904146756,797.001953125,54595834,1193.4379877337221,1211.0000973333736,1184.976703679443,1189.9451904296875,23972277,857.4821305468374,863.2169532964333,851.8943192478578,855.6195068359375,13528447
2024-07-31,796.237255579839,803.0945773220608,793.8692396532248,797.1005859375,37820484,1199.341350948273,1204.9002581785046,1191.4703658723204,1195.3074951171875,22297629,856.6488268509507,857.727209991399,850.9140040978348,855.2274169921875,11636874
2024-08-01,800.627938629233,814.0219048337823,798.1859108540549,808.471923828125,26215174,1192.946036063854,1202.9323712314479,1187.4363711753606,1190.584716796875,8725046,860.5211196893349,864.0502921513843,842.5323503146797,845.6693725585938,11787203
2024-08-02,804.6238722852388,824.1104712768188,804.6238722852388,818.5111694335938,44119238,1177.69611282763,1182.271146810082,1170.9073643473816,1177.25341796875,10735395,839.8364743996533,841.4049555903533,829.494155703777,831.16064453125,12609331
2024-08-05,809.1131991555811,812.02386783421,789.8239443515008,797.1005859375,41333634,1162.937883324056,1169.7266310287719,1148.1797883580148,1153.689453125,14306771,813.6620483537691,814.9854506435058,784.2525767265245,795.6732788085938,27676951
2024-08-06,804.1305829139676,805.5858871810888,786.0253355957136,789.922607421875,45116050,1156.0508158159441,1168.5459553164283,1142.768529846995,1148.0322265625,13575619,806.4567530115417,810.2799484288843,779.988228505242,781.9978637695312,17900930
2024-08-07,797.7172336137804,804.130544706532,790.415901512036,800.9238891601562,42346264,1159.9371674712932,1160.7735557051485,1142.8669928495083,1153.5419921875,15753644,793.0753863597355,794.7419349850848,784.7917068840424,792.7322998046875,17692355
2024-08-08,801.1705962949537,815.6252376687839,798.8272709671206,810.3958740234375,33976950,1148.13068131111,1155.4606080648502,1140.210574811538,1145.818603515625,10806438,796.01636305695,801.7021822548979,786.9974464841414,792.1441040039062,14769069
2024-08-09,814.9838462106346,820.1885189537674,811.9252142176729,814.0958251953125,26644618,1157.5758097480823,1161.9047548052447,1150.1475206629223,1152.70556640625,8687307,799.9376104147318,813.6130263830515,793.6145621891944,808.07421875,15320885
2024-08-12,814.9838840860709,826.7991529902637,812.6898798741655,818.9798583984375,39316196,1162.0336803927066,1169.228167312303,1147.1485350418181,1163.8199462890625,10860455,804.4470175738744,806.799799123275,795.2320861451166,796.6044921875,16120449
2024-08-13,803.1438891669751,805.314560371115,789.8979470194763,790.9092407226562,54055042,1174.1402001247322,1180.143923785119,1154.6903013699869,1159.4039306640625,13117927,797.4868163142143,803.8588683191833,779.3999798102883,781.8507690429688,17585172
2024-08-14,792.5372946697382,796.0892584565494,790.9092761384464,793.1786499023438,32334428,1158.0642597488902,1161.090954297597,1144.1714580038308,1152.7552490234375,13431801,785.183846292551,793.2224467373169,784.6446846418667,787.1934814453125,11788665
2024-08-16,803.3906439659711,806.1779800129083,794.757339532809,805.1666259765625,27849246,1161.0412636212889,1183.8651517095705,1156.7245959708455,1178.1591796875,10961370,787.1934703278642,798.85925054641,787.1934703278642,796.1143188476562,11427335
2024-08-19,807.9045746403995,807.9045746403995,801.0225621096914,804.895263671875,19502164,1181.8804727263328,1186.5941018157116,1164.3160506791048,1166.8961181640625,6686394,798.9572597142997,809.1525664711355,796.6044782061931,797.682861328125,10151482
2024-08-20,802.8726105839366,812.0239372458545,802.8726105839366,807.9292602539062,31134494,1165.2091443736933,1180.6897926432184,1161.041352076898,1170.4189453125,10427061,801.8492361476191,806.7998184496117,797.3397480422,804.1529541015625,10347493
2024-08-21,803.1932814957441,806.3753069063249,798.1120014172305,802.0586547851562,47630904,1167.9876876109618,1169.625077755297,1156.178781920312,1165.8541259765625,17234142,804.1529595522029,804.8391925113443,795.2321105845307,799.4964599609375,14607257
2024-08-22,805.1172807347715,808.2252943260683,803.1439540663039,804.77197265625,21300638,1172.9494391539793,1183.468250844818,1167.5907626667606,1181.979736328125,8564142,802.8785556624933,807.6821265102021,801.0159319051235,804.1529541015625,7832917
2024-08-23,806.1038926835937,806.1038926835937,800.6772446912317,801.6885986328125,20333422,1183.8651886303296,1195.7733045260243,1179.449310773257,1194.2847900390625,7518309,805.3293192807621,805.8194771135562,798.4671096216442,799.3003540039062,5537747
2024-08-26,805.2159251748899,812.9858989531632,805.2159251748899,809.0392456054688,22364266,1196.3191076607097,1205.647034605679,1191.8535643266057,1204.009765625,10920226,801.8982298568817,807.2409623037237,797.7808920155667,799.0062866210938,8523795
2024-08-27,810.7412543536698,812.714580974844,805.2159036816922,807.9539184570312,35773244,1204.0098351320562,1223.0627726699063,1199.6435016150756,1216.9598388671875,16295325,801.702163529934,803.3197083604263,795.0850325876467,799.839599609375,12833290
2024-08-28,807.9539173658313,808.9405806750858,804.2292392849356,807.6332397460938,26921188,1213.2882407138438,1217.009527109644,1207.9792296829603,1214.47900390625,12291305,798.7121942115388,801.1139795760346,790.6245899129868,793.467529296875,10371300
2024-08-29,810.0505418236547,811.2345497877237,804.6979056469421,808.3485717773438,49052604,1209.6164607584685,1225.5436144859966,1207.681440347739,1212.5439453125,10806748,793.6145275853862,799.937575535221,791.0657308125117,798.4671020507812,18247268
2024-08-30,816.9572296027775,819.9172195651064,799.7646332824804,807.5346069335938,445342100,1220.5818867193016,1226.0894388087463,1209.5669036760319,1219.7879638671875,21211148,801.0650084127782,804.5451172254517,798.3200765507661,799.5454711914062,8911426
2024-09-02,812.4185353190471,812.4185353190471,800.7758609185206,802.6258544921875,34049680,1229.5129791826912,1229.7113993287953,1213.1393196536237,1220.5322265625,12516759,801.2119858304522,809.1525786646832,797.04564422928,805.966552734375,11813750
2024-09-03,806.1039427589494,809.0392420850643,801.466613051357,807.756591796875,37282860,1217.8033299887798,1241.371477184039,1211.055469999512,1238.1463623046875,19114907,805.966591337859,809.6917790988241,800.3297759604034,808.5643920898438,10548350
2024-09-04,808.5705516272349,811.4318992052836,805.1172301742814,809.951904296875,24682744,1230.3565014424944,1234.176997942738,1223.3605556490777,1226.88330078125,13505843,799.3984149013352,802.5354369721819,797.6338586845211,800.427734375,10789570
2024-09-05,812.0238589250097,813.947864316631,810.0505324148638,811.7525024414062,22876318,1228.5206798050983,1235.3182053814185,1221.8720299114532,1226.486328125,9142811,802.2413336710257,805.9665812189434,798.369134501237,802.6334838867188,8395074
2024-09-06,808.2252499925564,812.8872099026286,806.1532209716318,807.5592041015625,26029602,1216.5628019074484,1224.4520011114125,1195.7732653744783,1198.899169921875,10170479,795.5262015930762,796.8986675256167,761.7053094735923,767.0970458984375,40220096
2024-09-09,808.0772497858858,813.2572321563082,804.1799176724811,812.2705688476562,23792914,1193.6893937018356,1228.8183593866072,1191.2580807218426,1225.5435791015625,13863250,769.5477977846319,772.6848198824725,755.8233784610844,768.8125610351562,21322103
2024-09-10,815.9705333718649,815.9705333718649,808.0772271240113,814.1698608398438,26606646,1227.4786328440832,1231.844966297702,1217.6048683884173,1227.8260498046875,15545130,772.4887444671417,773.2729850328517,762.1954299786836,767.2440795898438,12824701
2024-09-11,814.1945707781381,815.2305552034559,808.6692201411954,810.9879150390625,22226684,1222.0704612349368,1229.8107854485313,1217.009535927106,1226.88330078125,11993242,764.6952691046852,772.4887910829905,750.3336796377038,753.4706420898438,20060665
2024-09-12,815.970556634334,823.8638631072175,812.541925723635,822.1865234375,32424046,1228.520699503871,1247.3752175091806,1216.9598787103319,1242.5623779296875,15376442,759.7446278215249,774.3513549221617,757.5389176117205,772.24365234375,17578964
2024-09-13,825.8371886289187,825.8371886289187,817.4752411837702,821.8658447265625,23860532,1242.4133910945052,1246.333097348584,1232.5396270556282,1240.7760009765625,9877288,775.429725098296,779.3509879306515,769.6458384870828,775.2826538085938,12950936
2024-09-16,822.383822656841,827.7118283198007,820.9285184448568,824.3324584960938,15172820,1241.4210578615323,1255.9092410243197,1235.169248684242,1253.1802978515625,8973335,775.2826362662203,779.3509702962235,768.9596479590956,770.0869750976562,9553736
2024-09-17,827.8104775064535,827.8104775064535,820.9778464556504,823.2718505859375,20127122,1250.302517024621,1262.508384404533,1248.7644580527592,1258.39013671875,11513121,770.1360013393838,771.9986251303302,765.1854189481497,767.4891967773438,10665630
2024-09-18,824.7764529489335,838.1210972952287,824.4064542356848,836.0984497070312,40917342,1252.3368930345305,1285.4315085718288,1252.3368930345305,1278.485107421875,12466597,768.3714262748396,779.1058950529456,766.6068699986203,777.145263671875,18324412
2024-09-19,838.2691083056365,848.0370989791965,838.2444778560398,842.8571166992188,30651776,1278.4851014958492,1290.0459218689532,1275.5080724453824,1282.107177734375,13172268,779.3999767062683,785.5759535812824,768.6165041254203,774.400390625,10645478
2024-09-20,846.8037464482039,860.8390072921377,842.3884524296358,858.989013671875,60623386,1285.0841618950908,1351.9184375163336,1281.6606270608918,1328.201416015625,73257767,779.203920907502,779.203920907502,764.1560986394321,766.3128051757812,21372244
2024-09-23,862.8370939539058,871.3963864151646,858.5204418257773,868.1651000976562,26965350,1320.80849505564,1321.60241788708,1298.4807781970735,1311.7781982421875,11380409,770.5281215390131,789.1541193879206,769.0576480246257,786.0661010742188,17309545
2024-09-24,870.7303607683197,878.9443447710721,865.4270455398441,872.2350463867188,33039036,1310.8850653274296,1321.2054564579635,1305.377513381459,1308.50341796875,13886037,783.5173029793567,788.4188813527027,780.8214348740164,782.5369873046875,15180653
2024-09-25,868.3376691203036,882.0769427901153,868.3376691203036,877.686279296875,31965312,1300.7135877579847,1317.583418764573,1300.0685405806087,1313.7132568359375,8728019,782.1939054186181,782.2919130531816,773.1749891911104,777.4883422851562,18465571
2024-09-26,874.7017352717152,882.0770195965482,872.2350769395101,879.8323364257812,31899644,1309.892782398436,1323.1405374478413,1306.8165432729581,1318.87353515625,11100869,780.331278301596,787.193488035404,776.0178653925714,786.0661010742188,23198842
2024-09-27,876.6503084858455,877.2422823547212,863.3303544458242,864.6376953125,35613502,1322.793216287465,1322.793216287465,1293.8663936696585,1296.5953369140625,17117379,786.0661024227028,792.095067775522,782.7330650179391,786.8504028320312,15193681
2024-09-30,862.738402689165,864.0456833682003,850.701098537286,854.47509765625,26383534,1282.2064133181361,1286.870498271365,1261.168789397214,1263.252685546875,12622212,786.1151665701419,786.8013396781569,770.9692773696576,772.3907470703125,15484573
2024-10-01,850.5037447767241,859.3837142697525,848.5797393423385,851.5890502929688,24572284,1260.0772141126831,1270.4471502080723,1257.8939867892805,1264.6419677734375,10972413,772.4887361629332,784.5956105690549,772.4887361629332,781.2625732421875,13280535
2024-10-03,846.3844351066934,851.5644172954591,825.5164827720641,829.7838134765625,48473398,1244.0011592918727,1256.0581509565811,1238.5929384016897,1246.7301025390625,17648551,774.3514108096929,788.1738385219239,768.861606879953,778.4686889648438,15944135
2024-10-04,826.083866681385,834.0511850540141,815.4772359655595,817.771240234375,48683232,1237.5508987809962,1254.7184806872842,1226.734336136113,1230.2572021484375,13488887,776.4100140404223,793.9086248930724,769.7928832389414,780.968505859375,20097454
2024-10-07,815.0824984433904,818.4371776300311,795.7439225540929,798.1119384765625,94458296,1232.0434743858432,1253.2795172340534,1215.6201496244253,1224.4520263671875,20667247,784.2525262685198,788.1737888998624,750.3336284408941,755.4802856445312,24267990
2024-10-08,804.1306032900168,817.3519158252083,800.1839500223357,814.5152587890625,29734406,1231.4976811477177,1238.245662101406,1220.3338222332038,1227.13134765625,12219259,757.0487719081607,768.9596311652928,757.0487719081607,766.0676879882812,8560960
2024-10-09,813.7505304861846,817.3271848335777,803.4892084079638,805.6845703125,41125642,1233.5319821121263,1255.4130720043904,1223.2115909568488,1234.62353515625,14765997,771.214345767345,788.5168813576186,766.6558539907494,781.7037353515625,18758697
2024-10-10,808.5705299330368,821.6191272702827,805.363874384187,820.114501953125,21754766,1237.2036303622588,1245.0927087268437,1228.520629146562,1233.978515625,9118195,783.2722306646576,788.6149631033948,779.3509679329196,781.4096069335938,10241015
2024-10-11,821.1258260358886,821.1258260358886,810.6672193318118,814.4905395507812,23672594,1227.528300150437,1231.299252032795,1212.6431550394777,1213.635498046875,8472512,781.5076533317213,786.8993894424932,777.3903156076607,784.0074462890625,14322720
2024-10-14,816.9819085005773,834.741848018609,815.9705545228965,832.7931518554688,18527508,1211.6507942721546,1228.4214150784755,1208.0783837250117,1222.3184814453125,11833929,786.2131901126612,793.3204789260238,785.036799307843,789.3012084960938,8967564
2024-10-15,835.7038196244212,837.6771462351046,826.5771840500105,830.81982421875,19651130,1229.4632721003522,1248.6652054451272,1225.9405272443164,1245.8865966796875,11657338,789.6442795500336,791.6049109083206,785.821024467886,788.81103515625,6252104
2024-10-16,828.8465156450762,842.585790426718,828.8465156450762,838.565185546875,20470682,1238.9402364127245,1245.340800313192,1232.0930454805564,1233.6312255859375,7869727,786.9974153952073,793.0753845737652,786.2621786357137,789.5952758789062,6494240
2024-10-17,836.1724403142362,837.5044718768119,821.4958240034423,825.4178466796875,14695732,1239.8829828601924,1247.3255557801638,1215.024861988864,1221.8223876953125,8459497,793.5655446321986,803.3687014528558,790.1344397449686,795.0850219726562,18580553
2024-10-18,820.4598702584595,834.2238355924767,816.0198853262701,829.7098388671875,24809724,1218.547563181441,1259.1840825393742,1215.8682854811916,1254.8177490234375,11018126,795.1340535689559,806.4076843065691,787.0955125621578,804.2510375976562,11704698
2024-10-21,846.063768270474,862.4177242903107,844.1151323678729,852.8223876953125,46548354,1254.8177669815936,1262.607635574402,1240.9746301061532,1249.4095458984375,7742775,808.4663723240905,810.1819248045383,793.0754038184709,797.927978515625,10359618
2024-10-22,853.4884373802005,858.3970631644344,843.9424218629189,845.841796875,38875280,1256.9016668439735,1275.0615928812024,1250.1041412654479,1257.7947998046875,20090801,797.9769793065807,800.7708551163644,771.9986132726441,774.841552734375,16645356
2024-10-23,841.1551854708522,861.603759041874,841.1551854708522,856.3251342773438,38036090,1251.3445279562577,1258.2412633793258,1233.5320194899548,1242.0164794921875,14055447,774.4493999917999,776.9981968684108,764.4501679238956,770.5281372070312,13866198
2024-10-24,857.4597103207274,872.5310159915173,857.4597103207274,863.15771484375,30832258,1240.6768573006573,1250.7987076222266,1231.547349996325,1243.15771484375,12223031,770.5771069894755,781.3115753553931,769.2047009756573,778.9097900390625,5607500
2024-10-25,865.7970368926951,867.2030200365818,852.8223905419693,860.0744018554688,26130478,1237.6998715609657,1259.184122863092,1224.7497462785968,1245.8370361328125,13546055,782.2919467905059,784.9878150281925,756.8037379978327,765.5775756835938,9717125
2024-10-28,859.383716444917,863.8237012026692,852.9210840084185,855.5357055664062,22012142,1275.6569864282283,1297.7862848220739,1270.794481272672,1282.95068359375,24096412,768.3714408102454,788.1248262816986,768.1263618829754,776.4590454101562,13757251
2024-10-29,851.5644426318723,870.2370336046123,851.0464203091243,864.2430419921875,35794926,1291.3855165608227,1325.1251779791885,1289.3016205238707,1321.6519775390625,20656117,780.3313006117369,818.4165417897631,774.9395642381633,816.3088989257812,28274791
2024-10-30,859.3836983279829,865.6736766021975,850.6023712370916,855.7330322265625,32715724,1313.8621457191011,1320.7093367177222,1295.6030101013187,1302.1029052734375,15055031,811.701360020144,816.6029382811352,804.8881542706223,806.2606201171875,15977682
2024-10-31,852.4771270596069,857.8544543150349,848.2344867353692,856.2757568359375,22895912,1297.2403694104125,1308.8507339009743,1278.6836040126998,1282.355224609375,23497314,803.8588565381399,811.7013819677803,797.5358084437482,804.054931640625,13402324
2024-11-01,854.9437133825962,860.4196824223525,851.5397130969706,857.0650634765625,1759692,1280.0727600114117,1286.2749035463628,1276.4011394929669,1281.90869140625,1007022,806.2116691468042,809.3486315724846,802.7805641392085,805.0352783203125,1637141
2024-11-04,860.8637106769045,860.8637106769045,844.0411138190809,845.6197509765625,28089248,1280.221658871375,1281.908714624808,1260.3252547322475,1267.42041015625,14309121,806.5057323110566,821.0143925955531,791.2127716054617,813.5149536132812,14498161
2024-11-05,840.1437747820238,869.5956493162819,837.6277954866241,867.2030029296875,44232406,1263.2526375453915,1291.3359928673021,1253.4284176295798,1286.7711181640625,16431920,813.5149259169897,834.6407762413705,809.9858134770826,832.4840698242188,26254561
2024-11-06,873.9369881601011,873.9369881601011,861.0363539084846,865.9203491210938,27787910,1290.2940335374446,1304.9310933295442,1282.8017951557133,1292.3779296875,12037405,832.48407214421,844.4439351874554,829.543125158185,837.9738159179688,15002433
2024-11-07,860.5184217555121,868.7323455565536,857.4104082699865,861.62841796875,18895456,1287.2177364325325,1292.824498565034,1265.4854006783698,1268.908935546875,9909035,844.0517871528804,845.4242530166981,830.0332851169691,842.6793212890625,15283847
2024-11-08,864.3169963876733,869.15167034177,861.2829948869464,865.525634765625,19902986,1260.2755859661174,1265.2373008714958,1243.108003939261,1249.2109375,11195808,842.6793683716584,846.5026236103943,817.7793850018238,826.55322265625,26139105
2024-11-11,865.5750573030832,879.5116762015548,863.9223481240455,871.3717041015625,24565362,1252.3369021242906,1266.1304944492979,1237.1044608620273,1259.5810546875,8387780,829.3470548242794,837.1895801654074,825.4257921537154,830.964599609375,12621337
2024-11-12,874.1837241378527,875.6637191561447,842.931174712482,847.6424560546875,31395406,1266.3785236970411,1285.084164724792,1254.817703702316,1260.8709716796875,13486168,835.7191350712344,836.6014431355901,808.0742203373242,810.427001953125,11350729
2024-11-13,846.9270867373347,853.1677439816382,825.3438276461692,829.463134765625,35728500,1260.8709623351128,1266.477724382224,1240.4287212362626,1244.100341796875,12260404,807.1428924562375,815.3775681145983,788.8110370785578,792.7322998046875,13756706
2024-11-14,825.39317914741,841.05645917869,824.8998474928816,835.087158203125,27146470,1244.149990424334,1257.993126310203,1233.5319691696748,1247.325439453125,9506892,792.732297195377,801.8982248540469,785.2818621400214,788.4188842773438,9461484
2024-11-18,838.6637692715708,847.987749103584,836.1971111266544,841.1797485351562,27081968,1250.3521900785158,1252.9322576721884,1239.8333784208526,1243.852294921875,6195554,795.0360273075926,800.623838726437,783.5173179107193,798.2710571289062,9322451
2024-11-19,845.5704607570133,865.1803941380466,839.9957889401087,859.507080078125,50981272,1247.4248442373848,1251.3445507199667,1231.3488145998942,1239.53564453125,11537317,802.8785321341356,804.1529305358586,784.3505420744752,787.1934814453125,13677029
2024-11-21,863.0343691875372,867.7703408111802,855.5356922473849,858.989013671875,35716512,1238.9899233393824,1247.2759633109613,1223.1124350544421,1240.974609375,9593870,782.7820731049121,782.7820731049121,746.5593966407021,765.3814697265625,29486577
2024-11-22,860.148374275574,865.4516892160756,853.2417315623627,861.15966796875,24773612,1248.3675121917486,1271.588362957257,1246.3828261628269,1268.2640380859375,11604338,770.5281578092952,803.8098885516449,768.6165301838633,799.9866333007812,20665405
2024-11-25,880.6216480727867,889.7482832055338,870.6810037082952,880.8929443359375,427737274,1286.0765977985961,1301.160163762971,1280.1225394754547,1290.9886474609375,22717581,810.721055354177,832.8761654605977,809.3976531392633,827.8275756835938,23434605
2024-11-26,892.9302818593218,892.9302818593218,873.0983737208503,880.8683471679688,30935566,1300.5647702425501,1304.1868465830694,1292.4771502005863,1294.9580078125,7646955,827.3864424008906,830.0333067307656,819.1027628532369,822.8770141601562,8893744
2024-11-27,883.0143007972586,896.5562300169572,880.6709755435701,894.06494140625,32714976,1288.5573723920809,1300.812784090288,1287.9123252215186,1290.740478515625,21938082,821.9946872850031,825.9159499554146,815.7206430788567,817.6812744140625,8375108
2024-11-28,897.3702251985009,905.8061839354122,882.07694483503,884.6176147460938,35722392,1291.0878806767676,1300.4654733696732,1272.4814498292426,1276.5003662109375,22803745,817.6812691634748,829.1509743675217,814.1521567162539,822.3377685546875,13505677
2024-11-29,888.6383310231244,890.2662893460416,879.561016559754,886.04833984375,27669536,1273.275310189296,1293.2710463550777,1273.275310189296,1290.1451416015625,11397228,824.5434948634407,827.4354380874087,815.181492082223,822.4358520507812,10822949
2024-12-02,889.7236388960249,892.0176431336934,875.6636867426915,890.3156127929688,15110876,1289.946649219065,1300.5151260626694,1279.2789623057151,1294.6602783203125,9626400,822.4358281017708,825.4257788732257,816.308855277593,819.93603515625,6651119
2024-12-03,899.1955156163089,906.4475265301775,895.9395389832724,900.9715576171875,43410242,1293.9655928118616,1302.747925178162,1286.1757245707627,1298.381591796875,11509276,821.5045173305319,839.7383645454308,820.4261940455666,837.1405639648438,12186182
2024-12-04,906.7435619082082,920.0635162996781,903.3642521901575,917.6461791992188,44669084,1292.625936747851,1309.8927287632168,1291.7328038420255,1305.9730224609375,11570281,837.1405896069477,846.9927502560289,833.562413429901,842.7774047851562,10749716
2024-12-05,917.596875706611,927.4388181075851,905.3622266087298,920.4335327148438,39682714,1306.171532833215,1332.6174992065928,1298.5800843127004,1326.2664794921875,19210697,843.0715130039896,854.2961398822408,838.7580999342011,848.4142456054688,14716036
2024-12-06,916.1168429341786,919.6688066050771,909.7035317020062,915.5494995117188,17783156,1332.2205223736623,1336.7852761002946,1316.5414539912906,1318.5758056640625,8942672,848.2181393525192,858.2173712226388,840.1305350189066,846.649658203125,14520568
2024-12-09,914.4642517338581,927.4635290462065,912.1702474502318,922.5302124023438,26947912,1311.9766296210685,1318.8734860133875,1310.1408193352056,1312.1751708984375,8000764,842.0911629301171,849.7866170280626,840.0815277676334,841.1598510742188,9630346
2024-12-10,926.3288062229569,926.3288062229569,916.881553393078,921.5928344726562,13325480,1308.9004164217674,1321.8008754160685,1305.1791301734115,1320.2626953125,8218214,844.8360169417576,851.8452977871689,841.1598332466929,850.423828125,7379849
2024-12-11,918.4354833328279,923.4675021564423,915.9935158212785,919.1261596679688,14045426,1314.5567183054773,1321.0566133833202,1305.9233826947975,1317.3353271484375,8138066,850.4238399742597,852.7275578551114,844.0027843308235,844.6399536132812,7006973
2024-12-12,913.1568815747593,921.864197216933,912.0221946944998,917.2268676757812,17293790,1311.4309069614158,1328.4991576758143,1311.4309069614158,1319.0718994140625,9076896,844.5419581482005,847.2868300848979,834.3957147957527,836.8955078125,8845103
2024-12-13,918.8301759997277,924.9968214762359,902.4268990322158,923.3934936523438,19009002,1315.201818050664,1336.8349446817394,1303.4425773055236,1334.6021728515625,13536684,835.8171052852829,845.91440442009,818.5635736543202,844.5909423828125,9379370
2024-12-16,920.1128492893367,922.5054957499956,915.2535445762154,920.1621704101562,13107082,1334.6020835708346,1340.1095143687996,1329.7892443970975,1335.7928466796875,9071006,842.8754206370667,849.3455401092758,840.9147892516194,844.0028076171875,6432713
2024-12-17,915.7962178924912,918.7562078618506,901.0702798391582,904.4002685546875,21079532,1331.7243053318298,1337.7775734016686,1315.8964829440192,1323.5374755859375,9879257,841.6500206085419,845.6202871717958,830.37639021472,833.8074951171875,8791216
2024-12-18,902.7229483325016,905.7569501607671,891.5243434620028,893.275634765625,23422312,1315.1026301384318,1324.728309292061,1297.4388753521955,1304.087646484375,8510595,834.2486438857434,835.2289595659852,820.5242243623587,821.651611328125,8295338
2024-12-19,887.7995941182149,888.5395915672278,877.6369745293333,884.790283203125,25380770,1276.1531316977298,1293.0229631431896,1274.614951552865,1277.0462646484375,11517304,808.3682600646816,821.5045136920517,804.0549071102052,816.4068603515625,9453398
2024-12-20,879.2156362475025,886.7883251977108,871.7417099804251,873.93701171875,25692348,1274.1187908536028,1287.8131731856893,1262.657301485049,1278.5347900390625,58491181,818.4656111397987,819.5439344885314,794.0557259996536,796.016357421875,10244198
2024-12-23,879.1169941259847,890.956953642833,878.7716860618692,888.4902954101562,11044592,1284.736921667357,1296.992333800165,1277.1951389037538,1286.8704833984375,6827512,801.2120157160039,807.780142922531,796.2124295415985,804.9862670898438,4933200
2024-12-24,889.0083275055933,892.2889348142179,882.8416818560752,887.0596313476562,14485834,1286.8705106850512,1294.5115036860577,1280.3706152786017,1287.3170166015625,7138516,808.0252324059893,809.9368600271976,793.2714927831553,796.0653686523438,10602771
2024-12-26,887.2816657547127,893.916952377888,878.5003382709294,883.4336547851562,10481678,1296.9922716557783,1302.6982437766815,1279.3285182011693,1287.4161376953125,7338444,796.9966812110812,806.6527671299033,792.0951026058469,796.45751953125,8318714
2024-12-27,885.4316968356189,890.9322967259654,882.6196702111419,887.1336669921875,7259330,1288.6071205266592,1305.8737927483876,1288.6071205266592,1297.5382080078125,4756066,800.2317056059302,802.1923370345046,781.507699396533,783.9094848632812,10649800
2024-12-30,884.1489668763874,895.3969526845203,873.6903598921683,877.0943603515625,22222218,1294.957999087405,1316.343040012265,1279.576681997175,1284.7369384765625,14207425,786.2131736679016,792.0460639180922,769.5478071437691,772.7828369140625,21515438
2024-12-31,873.3450067875037,879.0183205202264,871.0263119988338,874.6029663085938,14117236,1277.0462265132433,1280.0727999714104,1270.2982456823183,1271.83642578125,8449607,771.4594156879419,783.4682824464205,770.5281038501324,779.3019409179688,9086044
2025-01-01,874.8989910757854,885.0369805772112,868.80635723923,879.4869995117188,7313806,1271.8364809130148,1283.0995501851953,1257.3978412327829,1273.8211669921875,4705399,779.8901437444632,782.9291583169418,773.9592457218257,777.58642578125,7273098
2025-01-02,876.699651347947,889.6989281059142,874.6770036544534,884.9136352539062,18558576,1275.26000882058,1283.4965044573805,1268.6113589467466,1280.7178955078125,7433222,779.3509857383269,786.6053458912669,771.508460095677,785.428955078125,11398319
2025-01-03,883.5569553072743,885.6536147489581,861.5050553855514,862.9356689453125,24426194,1276.3514823434055,1278.1377481475479,1252.5849166143184,1255.363525390625,11194997,785.4289209052785,793.5655289387714,776.557076124776,777.782470703125,13336514
2025-01-06,858.4463541498661,866.8823129474961,841.5251154360177,843.84375,18816348,1258.3406039432266,1267.9662826986646,1247.3751652140256,1254.4207763671875,7504047,781.7037559768974,781.8997712481304,757.9311004689307,761.1171264648438,11419367
2025-01-07,846.063732614296,849.0237223493897,838.6637582765616,845.2744140625,13527906,1256.8024602237333,1279.0805130186131,1256.8024602237333,1269.454833984375,7539758,764.4991607191188,768.4204234473491,759.5975823088309,763.4208374023438,9669152
2025-01-08,842.7338203435289,844.4111600559388,830.4498497882179,835.8518676757812,19738190,1270.7448974492877,1275.1607754157394,1242.7607517198803,1254.073486328125,7566309,765.5285368443842,768.5184876953866,745.1379228760546,755.970458984375,15641490
2025-01-09,830.844525028491,833.237171528912,817.9932112311335,822.778564453125,40420222,1248.3675530849682,1255.0658686519982,1238.543332692866,1252.73388671875,8684920,755.9704689607948,756.1664842319951,711.9542705064919,745.4810791015625,15351029
2025-01-10,824.3571854708366,826.2811909461473,815.9705474379197,817.3272094726562,17453280,1249.359870144571,1255.264262696962,1233.5815917988612,1240.2799072265625,7854524,745.3830030949237,748.3730137848589,727.4432381239155,728.61962890625,11779296
